page_url,drug_name,price,description,rating,num_of_reviews
www.proficosmetics.ru/catalog/3068545/,Крем SPF 35 / Solar Expert 50 мл,1330,"Солнцезащитный крем-эмульсия для активной защиты от ультрафиолета спектра UVA/ UVB/ IR. Отличный выбор для чувствительной, склонной к куперозу кожи. Что делает: экстракт барбариса оказывает противовоспалительное, успокаивающее действие, корректирует пигментацию. диоксид титана — эффективный...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/63602/,Крем для лица Гиалуроник день-ночь / HYALURONIC 50 мл,7665,"Крем для комплексного ухода за кожей лица, шеи и декольте утром и вечером. Средство имеет инновационную крем-гелевую текстуру, легко впитывается и оказывает общеоздоровительное воздействие на кожу: глубокое увлажнение, детоксикация, устранение покраснений и восстановление целостности эпидермиса,...                             ",5.0,2
www.proficosmetics.ru/catalog/3091215/,"Крем антивозрастной для кожи с куперзом / Biogena Save Rose Kion SPF10, 50 мл",5521,"Save Rose Kion — это крем для чувствительной, покрасневшей или склонной к покраснению кожи, а также кожи с расширенными капиллярами. Он представляет собой идеальное вспомогательное средство для борьбы с куперозом. Моментально уменьшает заметность покраснения,...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/104006/,Крем контурный для век / Eye Contour Cream NUTRI-PEPTIDE 20 мл,3930,"Высокоактивный крем для ухода за деликатной областью вокруг глаз. Содержит уникальный комплекс капсул с экстрактом водорослей и пептидом, стимулирующий выработку жизненно важной энергии, необходимой для регенерации коллагеновых волокон. Кроме того, крем содержит уникальный комплекс...                             ",4.27,12
www.proficosmetics.ru/catalog/87415/,Крем тонизирующий дневной против покраснений и купероза SPF 15 / BIOGENA COUPEROSE 50 мл,4914,"Крем помогает решить проблему расширенных поверхностных капилляров и обширных покраснений. Защищает кожу от вредоносного воздействия солнечных лучей. С помощью рутина, витамина С и экстракта иглицы тонизирует стенки сосудов, увлажняет, питает кожу, повышает ее тургор. Результат: решение расширенных...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/64008/,Крем деликатный увлажняющий / Delicate Moisturizer ALODEM 75 мл,2985,"Крем деликатный увлажняющий питает смягчает и увлажняет кожу, защищает липидный барьер. Специальные ингредиенты придают коже гладкость и шелковистость. Специальная формула крема легко впитывается. Средство рекомендовано для кожи склонной к покраснениям.                             ",5.0,12
www.proficosmetics.ru/catalog/50849/,Крем Новая Эра / Active Beautifying Cream NEW AGE CONTROL 50 мл,3100,"Восстанавливающий, отшелушивающий крем с АНА-кислотами для нормальной, сухой/увядающей кожи. В случае возрастной кожи оказывает стимулирующее, омолаживающее действие. При куперозе препарат дает хорошие стойкие результаты: увеличивается оптическая плотность кожи, капиллярная сетка уменьшается, кожа...                             ",4.93,15
www.proficosmetics.ru/catalog/26891/,Крем интенсивный для лица / STRI-PEXAN 70 мл,6350,"Интенсивный крем-концентрат для коррекции возрастных изменений. Уникальная рецептура объединяет в себе сложные биоактивные трипептиды, растительные и водорослевые компоненты. Действие крема основано на ""гимнастике"" для сосудов. Препарат обеспечивает радикальное сокращение морщин и...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/26683/,Крем защитный дневной / Day Care BIO REPAIR 50 мл,3330,"Дневной крем для кожи любого типа. Увлажняет и питает кожу, обеспечивая превосходный уход за ней на протяжении всего дня. Крем имеет мягкую текстуру, легко впитывается, не оставляя пленки на лице, подходит в качестве основы под макияж. Крем восстанавливает кожу, способствует заживлению...                             ",4.68,66
www.proficosmetics.ru/catalog/113374/,Крем-корректор против темных кругов / VISAGE 20 мл,4496,"Крем-консилер против тёмных кругов вокруг глаз. Подходит для всех типов кожи. Этот крем сочетает в себе светоотражающие пигменты для визуальной коррекции контура глаз и активный растительный комплекс, способствующий уменьшению темных кругов. Взгляд становиться свежим и отдохнувшим, все...                             ",5.0,2
www.proficosmetics.ru/catalog/53097/,Крем питательный с рисовыми протеинами / LE PRESTIGE 50 мл,4288,"Крем обладает хорошими питательными, успокаивающими и увлажняющими свойствами. Способствует восстановлению капилляров, укрепляет их стенки, уменьшает проявление диффузной красноты и обеспечивает профилактику купероза. Стимулирует регенерацию клеток, повышает тургор и эластичность кожи. Входящий в...                             ",5.0,3
www.proficosmetics.ru/catalog/3124939/,Крем успокаивающий для чувствительной кожи от купероза и покраснений / Beauty Style Harmony 250 мл,1410,"Успокаивающий дневной крем с гиалуроновой кислотой для ежедневного ухода за сухой, тонкой и реактивной кожей. Предупреждает раздражение и обезвоженность, снижает оксидативный стресс. Гиалуроновая кислота в сочетании с экстрактом пуэрарии регулирует гидробаланс, стимулирует регенеративные процессы и...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/26698/,Крем дневной / Day Cream AZULEN 250 мл,3730,"Классический увлажняющий и смягчающий крем с успокаивающим и легким антикуперозным эффектом. Вариант с более легкой текстурой. Активные ингредиенты: азулен. Способ применения: наносить на очищенную кожу 1 раз в день или как рекомендовано специалистом. Ingredients: WATER (AQUA), ISOPROPYL...                             ",5.0,8
www.proficosmetics.ru/catalog/62791/,Крем-гель с AHA-кислотами / AHA Cream Gel ALODEM 50 мл,1830,"Препарат содержит молочную кислоту и экстракт ананаса, богатый ферментами, и предназначен для отшелушивания мертвых клеток эпидермиса и активизации процессов обновления кожи. Постепенно укрепляет тонкую кожу и восстанавливает ее упругость. Гиалуроновая кислота, входящая в состав препарата...                             ",4.42,13
www.proficosmetics.ru/catalog/107090/,Крем CC SPF40 Комфорт 50 мл,690,"СС крем «Комфорт» обладает тройным эффектом Ухаживает за кожей, увлажняет, питает и тонизирует. Укрепляет сосуды и уменьшает красноту, делает кожу эластичной, гладкой и шелковистой. Маскирует неровности тона кожи и мелкие косметические дефекты, выравнивает цвет лица Защищает от повреждающего...                             ",4.2,7
www.proficosmetics.ru/catalog/26536/,Гель-крем для жирной кожи / Aqua balance Professional 150 мл,1660,"Воздушная эмульсия для устранения дефицита влаги при уходе за жирной кожей (сухая себорея). Достигается выраженная гидратация, повышается иммунитет, защитные свойства и сопротивляемость воспалительным процессам. Курсовое применение маски способствует устранению раздражения, шелушения кожи,...                             ",4.5,5
www.proficosmetics.ru/catalog/3073954/,Крем-сыворотка c лифтинг-эффектом для лица с золотом и пептидным комплексом 30 мл,2100,"Регенерирующая крем-сыворотка с коллоидным золотом и пептидным комплексом — изысканное средство «скорой помощи», которое совмещает в себе целых две функции - мощный эффект сыворотки и защитное действие крема. Средство глубоко увлажняет, омолаживает и подтягивает, а также превосходно питает,...                             ",5.0,3
www.proficosmetics.ru/catalog/81911/,Крем азуленовый / LE PRESTIGE 50 мл ,4955,"Крем предназначен для нормализации и восстановления комфорта чувствительной кожи. Благодаря входящим в состав маслу цветков ромашки, гвайазулену, бисабололу и экстракту календулы, оказывает десенсибилизирующее, успокаивающее и бактерицидное действие. Экстракты центеллы азиатской и иглицы, а также...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/53096/,Крем питательный для кожи склонной к куперозу / LE PRESTIGE 50 мл,5690,"Специально разработанный питательный крем для сухой и нормальной кожи с повышенной чувствительностью, куперозом и розацеа. Действие препарата направлено на восстановление гидролипидной мантии, уменьшение проявления симптомов гиперреактивности кожи и повышении ее адаптационных возможностей к...                             ",4.71,7
www.proficosmetics.ru/catalog/3124138/,Крем для чувствительной кожи лица / Matsesta Silk 30 мл,660,"Крем Silk улучшает состояние и текстуру кожи, избавляет от таких недостатков как: расширенная сосудистая сеть лица, покраснение, а также повышает тонус и эластичность мимических мышц. Содержит фитостимулины из экстрактов растений, витамины С и Е, которые укрепляют стенки сосудов, улучшают...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/213435/,Крем-корректор для кожи лица склонной к покраснениям / Redness Corrector Cream 50 мл,609,"Лёгкий крем с капилляроукрепляющим эффектом для ежедневного дневного ухода за кожей, склонной к куперозу. При регулярном применении крема повышается эластичность, выравнивается тон кожи, уменьшается проявление купероза. Благодаря легкой текстуре крем быстро впитывается, обеспечивает комфортное...                             ",4.5,6
www.proficosmetics.ru/catalog/3115153/,Крем для лица от купероза / Red net 30 мл,880,"Крем Red Net — это спасительный вариант ухода за кожей лица, для которой характерны сосудистые звёздочки и покраснения. Формула крема позволяет обеспечить полный контроль над признаками розацеи и купероза. Благодаря сочетанию масел и экстрактов, крем: • Снижает покраснение лица и уменьшает...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3073953/,Крем ночной питательный для лица с золотом и витамином Е 50 мл,2100,"Нежный крем для ночного применения обеспечивает антивозрастной уход, восстановление, гладкость, регенерацию, смягчение, увлажнение. Улучшает цвет лица, борется с проявлениями купероза, улучшает обменные процессы, обладает лифтинг-эффектом. Подходит для любого типа кожи. Частички коллоидного золота...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/171880/,Крем для лица активное увлажнение / Active Hydrating Cream 24H 100 мл,1575,"Лёгкий крем на основе гиалуроновой кислоты и мочевины (5%) создан для максимального и длительного увлажнения кожи. Увлажняющий комплекс устраняет сухость эпидермиса, препятствует трансэпидермальной потере влаги. Крем избавляет от шелушения, восстанавливает эластичность кожи, снимает покраснение и...                             ",4.78,10
www.proficosmetics.ru/catalog/3108337/,Крем насыщенный для чувствительной кожи / Defensive 40 мл,1281,"Крем Sensibio Defensive подходит для чувствительной, сухой и очень сухой кожи. Богатая, обволакивающая текстура быстро впитывается, делая кожу мягкой и напитанной. Не оставляет липких следов. Крем не создает защитную пленку, а активирует самозащиту кожи. Эксклюзивное...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/115248/,Крем капилляропротекторный с эсционом 50 мл,2175,"Нормализация состояния сухой, истонченной кожи, с эритрозом, куперозом, телеангиэктазиями. Действие активных ингредиентов: Восстановление эластичности сосудов, нормализация их проницаемости и укрепление тканей вокруг них – эсцин (один из сильнейших капилляропротекторов), липосомальная биодоступная...                             ",5.0,2
