page_url,drug_name,price,description,rating,num_of_reviews
www.proficosmetics.ru/catalog/72326/,"Гель очищающий для жирной и комбинированной кожи, с дозатором 300 мл",780,"Действие: профессиональное средство для очищения жирной и склонной к акне кожи. Содержит мягкие моющие компоненты, эффективно и максимально бережно устраняет загрязнения и излишнюю сальность. Повышенное содержание салициловой кислоты способствует размягчению и удалению участков гиперкератоза и...                             ",4.35,23
www.proficosmetics.ru/catalog/134417/,Гель для умывания / Neo skin Pure 100 мл,5000,"Пенящийся гель для умывания легко смывает загрязнения, не раздражая кожу. Рекомендуется для комбинированной, жирной и проблемной кожи в любом возрасте. Может применяться в комплексном уходе за подростковой кожей, а также в качестве геля для бритья. Экстракт кожуры плодов мыльного дерева эффективно...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3093528/,Натуральный гель / SKIN NATURAL Aloe Vera Gel 50 мл,4600,"Лёгкий освежающий гель с моментальным увлажняющим эффектом. Идеально подходит для тёплого времени года. Успокаивает кожу и придаёт чувство свежести, повышает процессы регенерации. Может применяться с любого возраста. Высококонцентрированный гель с экстрактом алоэ вера: увлажняет чувствительную...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/61227/,Гель Алое Композитум / BIOGENA 30 мл,1993,"100% натуральный продукт, полученный путем добавления комбинации растительных экстрактов корней эхинацеи, иглицы шиповатой, репейника в сок алоэ барбаденсис, с заметным успокаивающими и реэпителизирующими свойствами. Снимает покраснения различной этиологии, усиливает и тонизирует поверхностные...                             ",5.0,2
www.proficosmetics.ru/catalog/3061666/,Гель антисептический заживляющий для лица / ACNON Spot Gel 5 г,2316,"Гель антисептический заживляющий для лица — универсальное оперативное маскирующее и регулирующее средство при случайных и хронических дефектах и изъянах кожи. Оказывает долговременное нормализующее действие на сальные железы, снимает раздражение кожи, подсушивает высыпания....                             ",4.0,2
www.proficosmetics.ru/catalog/3077582/,"Гель очищающий для лица и тела с салициловой кислотой / Anti-Acne Cleansing Gel, 200 мл",605,"Гель предназначен для ухода за жирной и проблемной кожей лица и тела, склонной к акне. Борется с воспалениями, глубоко очищает и сужает поры, убирает черные точки. Нейтрализует вредное воздействие свободных радикалов. Отшелушивает ороговевшие клетки и восстанавливает барьерные свойства кожи, не...                             ",4.33,3
www.proficosmetics.ru/catalog/142247/,Гель очищающий для жирной и проблемной кожи / Clarifying Cleanser Gel 210 мл ,3240,"Гель для жирной и проблемной кожи Clarifying Cleanser Gel с очищающей смесью растительных масел и оливкового масла, усиленный специально разработанным канадским ингредиентом иван-чая, который подавляет действие бактерии Propionibacterium Acnes, которая вызывает акне. Обладает выраженным...                             ",4.33,6
www.proficosmetics.ru/catalog/3055328/,Гель для дезинкрустации / Cleansing 500 г,2595,"Гель для дезинкрустации является ионизированным гелем для проведения процедуры при помощи гальванического тока. В состав препарата введены такие компоненты, как поливинилпирролидон , сорбирующий загрязнения, и сок Aloe Vera, известный своей противовоспалительной активностью. Гель подходит также для...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/72328/,Гель-нейтрализатор кислотного пилинга 330 мл,600,"Гель-нейтрализатор кислотного пилинга Кора «NewLine» хорошо смягчает эффект от кислотных пилингов, которые немного разъедают кожу. Пантенол в сочетании с триметилглицином помогает создать гомогенную структуру в средстве, она в свою очередь создает хорошую адгезию геля с пилингом, последний...                             ",4.86,36
www.proficosmetics.ru/catalog/808155/,Гель очищающий увлажняющий для лица / HIDRADERM TRX Facial Wash Gel 300 мл,7620,"Гель очищающий увлажняющий для лица HIDRADERM TRX Facial Wash Gel — средство без мыла мягко очищает кожу, не вызывая раздражения. Смягчает кожу, выравнивает тон. Усиливает защитную функцию кожи. Средство разработано с использованием технологии NANOTECH™. Ее уникальность...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/161447/,Гель увлажняющий для лица / AZELAC 50 мл,4755,"Увлажняющий, легкий гель, с высокой толерантностью благодаря уровню pH 5.5. Терапия для кожи с розацеа, покраснениями, куперозом и/или склонной к акне. Аzeloglicina ® сочетает свойства азелаиновой кислоты и увлажняющее действие глицина. Обладает успокаивающим...                             ",4.57,7
www.proficosmetics.ru/catalog/3114270/,Гель очищающий для умывания / PURIFYING CLEANSING GEL 200 мл,3136,"Нежный гель для умывания с пантенолом – must-have для качественного очищения жирной кожи в любом возрасте и профилактика воспалений! Инновационная формула разработана с учетом потребностей как молодой проблемной кожи, так и более зрелой – обезвоженной, чувствительной и при этом - склонной к...                             ",3.0,1
www.proficosmetics.ru/catalog/81352/,Гель точечный / Spot Treatment Gel A-NOX PLUS RETINOL 20 мл,2530,"Бесцветный точечный гель для локального воздействия. Содержит уникальную комбинацию эфирных масел и чистого ретинола. Компоненты геля проникают в глубокие слои кожи и способствуют рассасыванию инфильтратов. Гель уменьшает отек, боли и другие признаки воспаления, дезинфицирует, ускоряет заживление...                             ",4.8,10
www.proficosmetics.ru/catalog/3080077/,Гель очищающий для умывания / Normaderm Phytosolution 400 мл,1765,"Очищающий гель для умывания - это 1-й интенсивно очищающий гель для проблемной кожи, обогащенный минералами и пробиотикам. Дарит ощущение чистоты и свежести, не пересушивает кожу при частых умываниях. Предотвращает появление несовершенств. Благодаря эффективной комбинации активных ингредиентов...                             ",4.33,3
www.proficosmetics.ru/catalog/3087862/,Гель-крем ультралегкий успокаивающий Антистресс / Cicapair 80 мл,4065,"Легкий гель-крем активно успокаивает чувствительную и проблемную кожу, а также увлажняет и защищает кожу с помощью комплекса Multi Tiger grass. Приятный травяной аромат снимает стресс кожи, а его легкая текстура обволакивает кожу. Для жирной, склонной к акне кожи. Снимает покраснения и последствия...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3080076/,Гель очищающий для умывания / Normaderm Phytosolution 200 мл,1100,"Очищающий гель для умывания - это 1-й интенсивно очищающий гель для проблемной кожи, обогащенный минералами и пробиотикам. Дарит ощущение чистоты и свежести, не пересушивает кожу при частых умываниях. Предотвращает появление несовершенств. Благодаря эффективной комбинации активных ингредиентов...                             ",4.33,3
www.proficosmetics.ru/catalog/3130822/,Гель очищающий для умывания с кислотами / Soft Renew 150 мл,855,"Гель для умывания Soft Renew эффективно, но деликатно очищает кожу, удаляет загрязнения и остатки макияжа. Комплекс из 6-ти кислот мягко отшелушивает ороговевшие клетки, очищает поры, уменьшает выраженность черных точек и постакне. Стимулирует обновление клеток, делает кожу более гладкой и...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3076844/,Гель очищающий для лица / EFFACLAR 400 мл,1585,"Очищающий гель обеспечивает нежное и тщательное очищение, великолепно переносится кожей, баланс рН 5.5. Идеально сочетается с другими средствами этой гаммы и дерматологическим медикаментозным лечением. Термальная вода Ля Рош Позе увлажняет, успокаивает кожу, снимает раздражение. Соли цинка и...                             ",5.0,3
www.proficosmetics.ru/catalog/3097034/,Гель очищающий интенсивного действия Гель Актив / Sebium 200 мл,1575,"Гель интенсивного действия для умывания жирной кожи, склонной к акне. Очищающий гель интенсивного действия предназначен для жирной кожи, склонной к акне. Очищает поры, уменьшает несовершенства кожи, сохраняет кожный баланс - в составе только один ПАВ, который хорошо переносится кожей. Активные...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3063626/,Гель очищающий для умывания / SERACIN 400 мл,980,"Гель для умывания разработан с учетом потребностей жирной кожи и кожи с акне к очищению. Он эффективно удаляет загрязнения и макияж, подготавливает кожу к нанесению уходовых средств. Не сушит и не стягивает.                             ",5.0,2
www.proficosmetics.ru/catalog/3118098/,"Гель для лица и тела мягкий, очищающий / ЭКСФОЛИАК 200 мл",1037,"Мягко очищает и оздоравливает жирную, комбинированную кожу с тенденцией к акне, включая чувствительную кожу. Рекомендуется во время применения системных препаратов для лечения акне. Для лица и тела.                             ",No rating,No reviews
www.proficosmetics.ru/catalog/26383/,Гель с лактоферрином для снятия макияжа 125 мл,360,"Мицеллярный гель для снятия макияжа с лактоферрином и экстрактом гамамелиса для жирной, комбинированной и проблемной кожи. Освежающий нежный вечерний гель освобождает кожу от следов макияжа и наполняет ее великолепным ощущением абсолютной чистоты. Благодаря своей нежной структуре, бережно, не...                             ",5.0,2
www.proficosmetics.ru/catalog/3076830/,Гель очищающий микроотшелушиващий для лица и тела / EFFACLAR 400 мл,2005,"Эфаклар очищающий микро-отшелушивающий гель для лица и тела разработан для кожи, склонной к акне. Интенсивно очищает кожу и поры от загрязнений, обеспечивает микро-отшелушивающий эффект без скрабирующих частиц. Уменьшает выраженные несовершенства кожи и предупреждает их повторное появление....                             ",5.0,2
www.proficosmetics.ru/catalog/831175/,Гель увлажняющий для молодой кожи лица с усиленной формулой / SESRETINAL YOUNG SKIN Moisturizing plus gel 30 мл,4509,"Гель увлажняющий для молодой кожи лица с усиленной формулой SESRETINAL YOUNG SKIN Moisturizing plus gel — средство на основе ретиналя, предназначенное для молодой проблемной кожи. Обладает легкой текстурой, которая идеально подходит для жирной кожи. С усиленной формулой....                             ",5.0,1
www.proficosmetics.ru/catalog/3130825/,Гель очищающий для лица и тела / Re:Program Blemish Control 250 мл,1015,"Очищающий гель 2 в 1 Blemish Control эффективно удаляет загрязнения и излишки себума, уменьшает воспаления и препятствует их появлению. Подходит для очищения лица и тела. Деликатно отшелушивает ороговевшие клетки, очищает поры и нормализует работу сальных желез. Уменьшает проявления воспалений,...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/161433/,Гель увлажняющий для лица (с гликолевой кислотой 8%) / ACGLICOLIC Classic 50 мл,6245,"Омолаживающий гель с гликолевой кислотой, который обновляет, регенерирует и увлажняет кожу. Предназначен для кожи склонной к акне, адаптированной к гликолевой кислоте. Входящие в состав ингредиенты способствуют восстановлению функционального баланса кожи, увлажняя ее,...                             ",5.0,1
